requestId,createdDate,closedDate,typeId,typeName,address,lat_lon,latitude,longitude,agencyId,agencyName,sourceId,srnumber,sourceName,councilId,councilName
10638734,2022-09-19 11:19:09,2022-09-19 11:20:28,1,Graffiti,"1900 E 6TH ST, 90033","(34.0400547647, -118.21986824)",34.0400547647,-118.21986824,4,Office of Community Beautification,18,1-2501019456,Work Crew,5,Boyle Heights
10638715,2022-09-19 11:19:16,2022-09-22 09:30:51,4,Bulky Items,"1178 E 49TH ST, 90011","(33.9987962615, -118.2546137)",33.9987962615,-118.2546137,3,Sanitation Bureau,8,1-2501018841,Phone Call,8,Central Alameda
10638717,2022-09-19 11:19:24,2022-09-21 14:15:13,7,Metal/Appliances,"3322 N LONGRIDGE TER, 91423","(34.1305371821, -118.41849694)",34.1305371821,-118.41849694,3,Sanitation Bureau,8,1-2501023041,Phone Call,72,Sherman Oaks
10638718,2022-09-19 11:19:31,2022-09-20 12:10:50,1,Graffiti,"7329 N LOUISE AVE, 91406","(34.2036827789, -118.51006869)",34.2036827789,-118.51006869,4,Office of Community Beautification,17,1-2501024901,Website,44,Lake Balboa
10638721,2022-09-19 11:19:42,2022-09-20 10:23:18,1,Graffiti,"6100 N CEDROS AVE, 91411","(34.1809373756, -118.453003754)",34.1809373756,-118.453003754,4,Office of Community Beautification,7,1-2501019551,Mobile App,83,Van Nuys
10638720,2022-09-19 11:19:45,2022-09-22 16:31:23,4,Bulky Items,"3207 W 59TH PL, 90043","(33.9863999224, -118.328244898)",33.9863999224,-118.328244898,3,Sanitation Bureau,7,1-2501019581,Mobile App,67,Park Mesa Heights
10638724,2022-09-19 11:20:05,2022-09-21 09:36:04,4,Bulky Items,"3322 N LONGRIDGE TER, 91423","(34.1305371821, -118.41849694)",34.1305371821,-118.41849694,3,Sanitation Bureau,8,1-2501023251,Phone Call,72,Sherman Oaks
10638729,2022-09-19 11:20:17,2022-09-21 09:26:03,4,Bulky Items,"1178 E 49TH ST, 90011","(33.9987962615, -118.2546137)",33.9987962615,-118.2546137,3,Sanitation Bureau,8,1-2501019751,Phone Call,8,Central Alameda
10638738,2022-09-19 11:20:32,2022-09-21 07:07:39,4,Bulky Items,"570 W AVENUE 26, 90065","(34.0852140495, -118.224416273)",34.0852140495,-118.224416273,3,Sanitation Bureau,7,1-2501023401,Mobile App,29,Greater Cypress Park
10638739,2022-09-19 11:20:40,2022-09-21 11:34:10,2,Homeless Encampment,"15127 W MORRISON ST, 91403","(34.1604292439, -118.462846036)",34.1604292439,-118.462846036,3,Sanitation Bureau,17,1-2501023481,Website,72,Sherman Oaks
10638741,2022-09-19 11:20:52,2022-09-20 13:30:18,4,Bulky Items,"20418 W KINZIE ST, 91311","(34.2478535533, -118.57792109)",34.2478535533,-118.57792109,3,Sanitation Bureau,17,1-2501022621,Website,11,Chatsworth
10638744,2022-09-19 11:20:59,2022-09-23 12:10:58,4,Bulky Items,"7923 N NITA AVE, 91304","(34.2142877594, -118.613840074)",34.2142877594,-118.613840074,3,Sanitation Bureau,8,1-2501022731,Phone Call,7,Canoga Park
10638751,2022-09-19 11:21:01,2022-09-21 08:04:03,4,Bulky Items,"20547 W VANOWEN ST, 91306","(34.1939191388, -118.581256636)",34.1939191388,-118.581256636,3,Sanitation Bureau,7,1-2501023631,Mobile App,97,Winnetka
10638746,2022-09-19 11:21:10,2022-09-20 07:58:26,4,Bulky Items,"11204 W CAMARILLO ST, 91602","(34.1574757118, -118.374875046)",34.1574757118,-118.374875046,3,Sanitation Bureau,8,1-2501025491,Phone Call,30,Greater Toluca Lake
10638747,2022-09-19 11:21:13,2022-09-21 15:14:19,3,Animal Remains,"4053 S LINCOLN BLVD, 90292","(33.9889536268, -118.446732298)",33.9889536268,-118.446732298,3,Sanitation Bureau,8,1-2501025511,Phone Call,84,Venice
10638748,2022-09-19 11:21:14,2022-09-21 12:24:13,4,Bulky Items,"10809 N AQUEDUCT AVE, 91344","(34.2667131271, -118.474200104)",34.2667131271,-118.474200104,3,Sanitation Bureau,8,1-2501026071,Phone Call,27,Granada Hills North
10638750,2022-09-19 11:21:17,2022-09-22 16:33:15,4,Bulky Items,"5744 N HALBRENT AVE, 91411","(34.1751707155, -118.464835706)",34.1751707155,-118.464835706,3,Sanitation Bureau,7,1-2501023741,Mobile App,83,Van Nuys
10639281,2022-09-19 11:21:35,2022-09-19 11:58:27,1,Graffiti,"7260 N LOUISE AVE, 91406","(34.2029263536, -118.509703358)",34.2029263536,-118.509703358,4,Office of Community Beautification,17,1-2501026201,Website,44,Lake Balboa
10638754,2022-09-19 11:21:44,2022-09-23 13:18:17,5,Electronic Waste,"23811 W CROSSON DR, 91367","(34.1754142196, -118.646051071)",34.1754142196,-118.646051071,3,Sanitation Bureau,8,1-2501027901,Phone Call,98,Woodland Hills-Warner Center
10639717,2022-09-19 11:22:02,2022-09-19 12:32:50,3,Animal Remains,"6857 N CEDROS AVE, 91405","(34.1954807621, -118.453258457)",34.1954807621,-118.453258457,3,Sanitation Bureau,8,1-2501026331,Phone Call,83,Van Nuys
10638760,2022-09-19 11:22:06,2022-09-21 08:52:31,4,Bulky Items,"4270 N LEVITT LANE, 91403","(34.147527277, -118.452938865)",34.147527277,-118.452938865,3,Sanitation Bureau,8,1-2501025801,Phone Call,72,Sherman Oaks
10638781,2022-09-19 11:22:23,2022-09-20 07:53:21,4,Bulky Items,"320 N KIRBY ST, 90042","(34.1207076475, -118.182400481)",34.1207076475,-118.182400481,3,Sanitation Bureau,8,1-2501026431,Phone Call,39,Historic Highland Park
10638765,2022-09-19 11:22:29,2022-09-22 12:02:49,7,Metal/Appliances,"3207 W 59TH PL, 90043","(33.9863999224, -118.328244898)",33.9863999224,-118.328244898,3,Sanitation Bureau,7,1-2501028161,Mobile App,67,Park Mesa Heights
10638766,2022-09-19 11:22:35,2022-09-20 11:43:15,4,Bulky Items,"12612 W MARTHA ST, 91607","(34.1729740424, -118.407946124)",34.1729740424,-118.407946124,3,Sanitation Bureau,8,1-2501026511,Phone Call,31,Greater Valley Glen
10639565,2022-09-19 11:23:15,2022-09-20 08:21:01,7,Metal/Appliances,"320 N KIRBY ST, 90042","(34.1207076475, -118.182400481)",34.1207076475,-118.182400481,3,Sanitation Bureau,8,1-2501028421,Phone Call,39,Historic Highland Park
10638770,2022-09-19 11:23:25,2022-09-21 16:03:32,4,Bulky Items,"11644 W MONTANA AVE, 90049","(34.0559127992, -118.465695112)",34.0559127992,-118.465695112,3,Sanitation Bureau,8,1-2501026751,Phone Call,0,No council
10638774,2022-09-19 11:23:39,2022-09-23 11:18:22,4,Bulky Items,"604 W G ST, 90744","(33.7780143485, -118.269348378)",33.7780143485,-118.269348378,3,Sanitation Bureau,17,1-2501027491,Website,95,Wilmington
10638778,2022-09-19 11:23:55,2022-09-20 11:49:02,4,Bulky Items,"20950 W ROSCOE BLVD, 91304","(34.2197258369, -118.590442953)",34.2197258369,-118.590442953,3,Sanitation Bureau,7,1-2501030271,Mobile App,7,Canoga Park
10638780,2022-09-19 11:24:09,2022-09-22 15:35:06,4,Bulky Items,"1800 N NORMANDIE AVE, 90027","(34.1035895105, -118.300376375)",34.1035895105,-118.300376375,3,Sanitation Bureau,8,1-2501030331,Phone Call,46,Los Feliz
10638785,2022-09-19 11:24:41,2022-09-22 14:07:29,4,Bulky Items,"3020 W ROWENA AVE, 90039","(34.1087367899, -118.270413126)",34.1087367899,-118.270413126,3,Sanitation Bureau,8,1-2501032051,Phone Call,73,Silver Lake
10638787,2022-09-19 11:24:47,2022-09-21 11:18:55,1,Graffiti,"7250 N LOUISE AVE, 91406","(34.20260829, -118.509725501)",34.20260829,-118.509725501,4,Office of Community Beautification,17,1-2501032121,Website,44,Lake Balboa
10638788,2022-09-19 11:24:50,2022-09-23 11:49:16,4,Bulky Items,"3659 S GREENFIELD AVE, 90034","(34.0178938337, -118.415570026)",34.0178938337,-118.415570026,3,Sanitation Bureau,8,1-2501030501,Phone Call,65,Palms
10638790,2022-09-19 11:24:59,2022-09-23 08:59:54,4,Bulky Items,"2002 E 112TH ST, 90059","(33.9332882505, -118.236227888)",33.9332882505,-118.236227888,3,Sanitation Bureau,8,1-2501027871,Phone Call,86,Watts
10638791,2022-09-19 11:25:00,2022-09-20 10:24:55,4,Bulky Items,"21034 W BRYANT ST, 91304","(34.22683296, -118.591860111)",34.22683296,-118.591860111,3,Sanitation Bureau,8,1-2501028891,Phone Call,7,Canoga Park
10638799,2022-09-19 11:25:21,2022-09-21 08:48:05,4,Bulky Items,"13950 W HESBY ST, 91423","(34.1618805411, -118.437490052)",34.1618805411,-118.437490052,3,Sanitation Bureau,7,1-2501032291,Mobile App,72,Sherman Oaks
10638801,2022-09-19 11:25:26,2022-09-22 14:36:06,4,Bulky Items,"1800 N NORMANDIE AVE, 90027","(34.1035895105, -118.300376375)",34.1035895105,-118.300376375,3,Sanitation Bureau,8,1-2501030641,Phone Call,46,Los Feliz
10638807,2022-09-19 11:25:34,2022-09-20 11:02:13,2,Homeless Encampment,"900 W MARTIN LUTHER KING, JR BLVD, 90037","(34.0107579908, -118.290244322)",34.0107579908,-118.290244322,3,Sanitation Bureau,7,1-2501030711,Mobile App,85,Voices
10638806,2022-09-19 11:25:35,2022-09-20 07:48:34,4,Bulky Items,"1110 N PLEASANT VIEW AVE, 90065","(34.0954599749, -118.224102565)",34.0954599749,-118.224102565,3,Sanitation Bureau,8,1-2501036091,Phone Call,29,Greater Cypress Park
10638810,2022-09-19 11:25:42,2022-09-20 09:40:40,4,Bulky Items,"3791 S NORMANDIE AVE, 90007","(34.0177020299, -118.300426976)",34.0177020299,-118.300426976,3,Sanitation Bureau,7,1-2501036201,Mobile App,20,Empowerment Congress North
10638808,2022-09-19 11:25:47,2022-09-20 09:01:33,4,Bulky Items,"13141 W OXNARD ST, 91401","(34.179537257, -118.419662167)",34.179537257,-118.419662167,3,Sanitation Bureau,17,1-2501030811,Website,31,Greater Valley Glen
10638809,2022-09-19 11:25:47,2022-09-21 12:49:38,4,Bulky Items,"1421 E 48TH ST, 90011","(34.0003136967, -118.249391003)",34.0003136967,-118.249391003,3,Sanitation Bureau,7,1-2501032511,Mobile App,8,Central Alameda
10638812,2022-09-19 11:25:57,2022-09-21 12:33:55,1,Graffiti,"1885 S RIMPAU BLVD, 90019","(34.0401156442, -118.343821298)",34.0401156442,-118.343821298,4,Office of Community Beautification,7,1-2501037921,Mobile App,49,Mid City
10638811,2022-09-19 11:26:03,2022-09-22 09:38:22,4,Bulky Items,"24428 S DEEPWATER AVE, 90744","(33.8043061948, -118.258688651)",33.8043061948,-118.258688651,3,Sanitation Bureau,8,1-2501032611,Phone Call,95,Wilmington
10638814,2022-09-19 11:26:09,2022-09-22 08:37:52,4,Bulky Items,"19030 W HAMLIN ST, 91335","(34.188828129, -118.548397062)",34.188828129,-118.548397062,3,Sanitation Bureau,8,1-2501035331,Phone Call,71,Reseda
10639675,2022-09-19 11:26:20,2022-09-19 12:29:55,1,Graffiti,"342 W 49TH ST, 90037","(33.9981898379, -118.279801835)",33.9981898379,-118.279801835,4,Office of Community Beautification,7,1-2501035401,Mobile App,99,Zapata King
10638817,2022-09-19 11:26:24,2022-09-22 15:29:12,4,Bulky Items,"1052 E O ST, 90744","(33.7922692347, -118.250560865)",33.7922692347,-118.250560865,3,Sanitation Bureau,8,1-2501032701,Phone Call,95,Wilmington
10638820,2022-09-19 11:26:33,2022-09-20 14:20:41,4,Bulky Items,"3922 N RODERICK ROAD, 90065","(34.1205995349, -118.231514218)",34.1205995349,-118.231514218,3,Sanitation Bureau,17,1-2501036491,Website,26,Glassell Park
10638823,2022-09-19 11:26:45,2022-09-21 11:47:01,6,Illegal Dumping,"10421 N DANUBE AVE, 91344","(34.259827404, -118.475229916)",34.259827404,-118.475229916,3,Sanitation Bureau,8,1-2501032811,Phone Call,28,Granada Hills South
10642528,2022-09-19 11:26:51,2022-09-19 15:56:24,7,Metal/Appliances,"3905 S WISCONSIN PL, 90037","(34.0152608083, -118.293463605)",34.0152608083,-118.293463605,3,Sanitation Bureau,8,1-2501038241,Phone Call,20,Empowerment Congress North
10638827,2022-09-19 11:26:54,2022-09-20 14:27:22,7,Metal/Appliances,"13840 W KITTRIDGE ST, 91405","(34.1901840243, -118.435009912)",34.1901840243,-118.435009912,3,Sanitation Bureau,8,1-2501036591,Phone Call,31,Greater Valley Glen
10638828,2022-09-19 11:26:56,2022-09-22 10:35:41,6,Illegal Dumping,"7708 N LASAINE AVE, 91325","(34.2105504106, -118.511067883)",34.2105504106,-118.511067883,3,Sanitation Bureau,8,1-2501032871,Phone Call,59,Northridge South
10638830,2022-09-19 11:27:09,2022-09-20 10:05:36,1,Graffiti,"LOUISE AVE AT SHERMAN WAY, 91406","(34.201017033, -118.509897022)",34.201017033,-118.509897022,4,Office of Community Beautification,17,1-2501032891,Website,44,Lake Balboa
10638833,2022-09-19 11:27:23,2022-09-20 06:32:13,4,Bulky Items,"4841 N NORTH MAYWOOD AVE, 90041","(34.1329510602, -118.211955846)",34.1329510602,-118.211955846,3,Sanitation Bureau,8,1-2501035711,Phone Call,15,Eagle Rock
10642921,2022-09-19 11:27:48,2022-09-19 16:31:07,1,Graffiti,"1926 W 8TH ST, 90057","(34.0541597427, -118.276630534)",34.0541597427,-118.276630534,4,Office of Community Beautification,18,1-2501035781,Work Crew,92,Westlake South
10642922,2022-09-19 11:27:48,2022-09-19 16:31:09,1,Graffiti,"1926 W 8TH ST, 90057","(34.0541597427, -118.276630534)",34.0541597427,-118.276630534,4,Office of Community Beautification,18,1-2501035786,Work Crew,92,Westlake South
10638897,2022-09-19 11:27:49,2022-09-19 11:31:09,1,Graffiti,"1900 W WILSHIRE BLVD, 90057","(34.0567763349, -118.273877565)",34.0567763349,-118.273877565,4,Office of Community Beautification,18,1-2501035816,Work Crew,92,Westlake South
10638896,2022-09-19 11:27:49,2022-09-19 11:31:05,1,Graffiti,"1900 W WILSHIRE BLVD, 90057","(34.0567763349, -118.273877565)",34.0567763349,-118.273877565,4,Office of Community Beautification,18,1-2501035809,Work Crew,92,Westlake South
10642925,2022-09-19 11:27:49,2022-09-19 16:31:12,1,Graffiti,"1914 W 8TH ST, 90057","(34.053892533, -118.276149447)",34.053892533,-118.276149447,4,Office of Community Beautification,18,1-2501035792,Work Crew,92,Westlake South
10638890,2022-09-19 11:27:49,2022-09-19 11:30:59,1,Graffiti,"1154 S ALVARADO ST, 90006","(34.0494027355, -118.281227303)",34.0494027355,-118.281227303,4,Office of Community Beautification,18,1-2501035797,Work Crew,68,Pico Union
10638894,2022-09-19 11:27:49,2022-09-19 11:31:02,1,Graffiti,"1900 W WILSHIRE BLVD, 90057","(34.0567763349, -118.273877565)",34.0567763349,-118.273877565,4,Office of Community Beautification,18,1-2501035802,Work Crew,92,Westlake South
10638899,2022-09-19 11:27:50,2022-09-19 11:31:18,1,Graffiti,"700 S LAKE ST, 90057","(34.0568528094, -118.27788823)",34.0568528094,-118.27788823,4,Office of Community Beautification,18,1-2501035837,Work Crew,47,Macarthur Park
10642987,2022-09-19 11:27:50,2022-09-19 16:35:49,1,Graffiti,"2001 W 8TH ST, 90057","(34.0545374884, -118.27678206)",34.0545374884,-118.27678206,4,Office of Community Beautification,18,1-2501035830,Work Crew,92,Westlake South
10642986,2022-09-19 11:27:50,2022-09-19 16:35:47,1,Graffiti,"2001 W 8TH ST, 90057","(34.0545374884, -118.27678206)",34.0545374884,-118.27678206,4,Office of Community Beautification,18,1-2501035823,Work Crew,92,Westlake South
10638871,2022-09-19 11:27:58,2022-09-19 11:30:23,1,Graffiti,"1232 S CONCORD ST, 90023","(34.0213919156, -118.207590719)",34.0213919156,-118.207590719,4,Office of Community Beautification,18,1-2501038481,Work Crew,5,Boyle Heights
10638868,2022-09-19 11:27:58,2022-09-19 11:30:17,1,Graffiti,"524 S LORENA ST, 90063","(34.0317129669, -118.198213127)",34.0317129669,-118.198213127,4,Office of Community Beautification,18,1-2501038461,Work Crew,5,Boyle Heights
10638866,2022-09-19 11:27:58,2022-09-19 11:30:11,1,Graffiti,"524 S LORENA ST, 90063","(34.0317129669, -118.198213127)",34.0317129669,-118.198213127,4,Office of Community Beautification,18,1-2501038451,Work Crew,5,Boyle Heights
10638869,2022-09-19 11:27:58,2022-09-19 11:30:20,1,Graffiti,"1246 S CONCORD ST, 90023","(34.0211529532, -118.207742626)",34.0211529532,-118.207742626,4,Office of Community Beautification,18,1-2501038466,Work Crew,5,Boyle Heights
10638867,2022-09-19 11:27:58,2022-09-19 11:30:14,1,Graffiti,"524 S LORENA ST, 90063","(34.0317129669, -118.198213127)",34.0317129669,-118.198213127,4,Office of Community Beautification,18,1-2501038456,Work Crew,5,Boyle Heights
10638877,2022-09-19 11:27:59,2022-09-19 11:30:39,1,Graffiti,"1000 S EUCLID AVE, 90023","(34.028780195, -118.208447808)",34.028780195,-118.208447808,4,Office of Community Beautification,18,1-2501038497,Work Crew,5,Boyle Heights
10638876,2022-09-19 11:27:59,2022-09-19 11:30:31,1,Graffiti,"3300 E 4TH ST, 90063","(34.0343537223, -118.198040272)",34.0343537223,-118.198040272,4,Office of Community Beautification,18,1-2501038492,Work Crew,5,Boyle Heights
10638886,2022-09-19 11:27:59,2022-09-19 11:30:47,1,Graffiti,"973 S ORME AVE, 90023","(34.0313001164, -118.213180707)",34.0313001164,-118.213180707,4,Office of Community Beautification,18,1-2501038517,Work Crew,5,Boyle Heights
10638885,2022-09-19 11:27:59,2022-09-19 11:30:44,1,Graffiti,"2801 E 7TH ST, 90023","(34.0298157106, -118.211260383)",34.0298157106,-118.211260383,4,Office of Community Beautification,18,1-2501038512,Work Crew,5,Boyle Heights
10638874,2022-09-19 11:27:59,2022-09-19 11:30:27,1,Graffiti,"1232 S CONCORD ST, 90023","(34.0213919156, -118.207590719)",34.0213919156,-118.207590719,4,Office of Community Beautification,18,1-2501038487,Work Crew,5,Boyle Heights
10638841,2022-09-19 11:28:10,2022-09-22 10:16:02,4,Bulky Items,"6861 N COLBATH AVE, 91405","(34.195788407, -118.436884658)",34.195788407,-118.436884658,3,Sanitation Bureau,8,1-2501040921,Phone Call,83,Van Nuys
10641464,2022-09-19 11:28:13,2022-09-19 14:39:15,3,Animal Remains,"1805 1/2 S BERENDO ST, 90006","(34.0412010507, -118.293693831)",34.0412010507,-118.293693831,3,Sanitation Bureau,17,1-2501036821,Website,68,Pico Union
10638845,2022-09-19 11:28:35,2022-09-20 07:45:26,1,Graffiti,"836 S PARK VIEW ST, 90057","(34.0552824021, -118.281561062)",34.0552824021,-118.281561062,4,Office of Community Beautification,7,1-2501041071,Mobile App,47,Macarthur Park
10638844,2022-09-19 11:28:45,2022-09-22 08:37:44,6,Illegal Dumping,"6501 N WYSTONE AVE, 91335","(34.1882720988, -118.547118938)",34.1882720988,-118.547118938,3,Sanitation Bureau,8,1-2501039221,Phone Call,71,Reseda
10638847,2022-09-19 11:28:51,2022-09-20 12:16:06,4,Bulky Items,"8381 N MAYNARD AVE, 91304","(34.222096889, -118.622665955)",34.222096889,-118.622665955,3,Sanitation Bureau,8,1-2501041161,Phone Call,88,West Hills
10638849,2022-09-19 11:28:56,2022-09-20 11:36:54,1,Graffiti,"13725 W VICTORY BLVD, 91401","(34.186829087, -118.432351691)",34.186829087,-118.432351691,4,Office of Community Beautification,8,1-2501038831,Phone Call,31,Greater Valley Glen
10638852,2022-09-19 11:29:14,2022-09-20 09:44:25,4,Bulky Items,"3338 E MACEO ST, 90065","(34.0937524732, -118.22396363)",34.0937524732,-118.22396363,3,Sanitation Bureau,8,1-2501042961,Phone Call,29,Greater Cypress Park
10638856,2022-09-19 11:29:21,2022-09-20 13:51:16,4,Bulky Items,"1128 N LE GRAY AVE, 90042","(34.1226530234, -118.19213122)",34.1226530234,-118.19213122,3,Sanitation Bureau,8,1-2501041281,Phone Call,39,Historic Highland Park
10638859,2022-09-19 11:29:46,2022-09-23 16:41:39,5,Electronic Waste,"6071 W HARGIS ST, 90034","(34.0324203392, -118.376556761)",34.0324203392,-118.376556761,3,Sanitation Bureau,17,1-2501043131,Website,75,South Robertson
10638860,2022-09-19 11:29:47,2022-09-20 13:01:33,4,Bulky Items,"8381 N MAYNARD AVE, 91304","(34.222096889, -118.622665955)",34.222096889,-118.622665955,3,Sanitation Bureau,8,1-2501042281,Phone Call,88,West Hills
10638861,2022-09-19 11:29:52,2022-09-23 09:20:25,4,Bulky Items,"750 W 102ND ST, 90044","(33.9436437211, -118.288857372)",33.9436437211,-118.288857372,3,Sanitation Bureau,8,1-2501042311,Phone Call,21,Empowerment Congress Southeast
10638864,2022-09-19 11:30:03,2022-09-20 09:44:17,4,Bulky Items,"3338 E MACEO ST, 90065","(34.0937524732, -118.22396363)",34.0937524732,-118.22396363,3,Sanitation Bureau,8,1-2501041451,Phone Call,29,Greater Cypress Park
10638865,2022-09-19 11:30:11,2022-09-23 14:38:55,7,Metal/Appliances,"3659 S GREENFIELD AVE, 90034","(34.0178938337, -118.415570026)",34.0178938337,-118.415570026,3,Sanitation Bureau,8,1-2501043271,Phone Call,65,Palms
10638873,2022-09-19 11:30:24,2022-09-20 11:19:20,4,Bulky Items,"12340 W SYLVAN ST, 91606","(34.184758231, -118.402349436)",34.184758231,-118.402349436,3,Sanitation Bureau,7,1-2501042531,Mobile App,31,Greater Valley Glen
10638872,2022-09-19 11:30:25,2022-09-20 13:54:22,6,Illegal Dumping,"962 W CRESTWOOD ST, 90731","(33.7493270136, -118.298264163)",33.7493270136,-118.298264163,3,Sanitation Bureau,8,1-2501042551,Phone Call,10,Central San Pedro
10638875,2022-09-19 11:30:28,2022-09-22 07:44:42,4,Bulky Items,"5554 W HAROLD WAY, 90028","(34.0991640644, -118.311103261)",34.0991640644,-118.311103261,3,Sanitation Bureau,8,1-2501043371,Phone Call,41,Hollywood Studio District
