typeName,latitude,longitude,lat_lon,address,count
Graffiti,34.0213987008,-118.272619718,"(34.0213987008, -118.272619718)","3101 S BROADWAY, 90007",2
Graffiti,34.0215178878,-118.270594369,"(34.0215178878, -118.270594369)","3000 S MAIN ST, 90007",2
Graffiti,34.0215188366,-118.273499039,"(34.0215188366, -118.273499039)","3116 S HILL ST, 90007",2
Graffiti,34.0216186447,-118.272471898,"(34.0216186447, -118.272471898)","147 W 31ST ST, 90007",2
Bulky Items,34.2319122712,-118.454425975,"(34.2319122712, -118.454425975)","14701 W RAYEN ST, 91402",2
Graffiti,34.0166390329,-118.27665684,"(34.0166390329, -118.27665684)","3660 S HILL ST, 90007",2
Graffiti,34.0044311838,-118.313261382,"(34.0044311838, -118.313261382)","1852 W 43RD PL, 90062",2
Graffiti,34.0161186674,-118.259734655,"(34.0161186674, -118.259734655)","901 E 31ST ST, 90011",2
Bulky Items,34.238503589,-118.467346122,"(34.238503589, -118.467346122)","9250 N SEPULVEDA BLVD, 91343",2
Bulky Items,34.2383631993,-118.458870405,"(34.2383631993, -118.458870405)","ANAYA DR AT LEMONA AVE, 91343",2
Graffiti,34.0056445186,-118.27391152,"(34.0056445186, -118.27391152)","4300 S MAIN ST, 90037",2
Graffiti,34.0056707063,-118.271535937,"(34.0056707063, -118.271535937)","4300 S WALL ST, 90011",2
Bulky Items,34.2379250637,-118.451817161,"(34.2379250637, -118.451817161)","9217 N TOBIAS AVE, 91402",2
Bulky Items,34.2377090435,-118.467901424,"(34.2377090435, -118.467901424)","9215 N SEPULVEDA BLVD, 91343",2
Bulky Items,34.2370090404,-118.425616818,"(34.2370090404, -118.425616818)","13440 W MONTAGUE ST, 91331",2
Bulky Items,34.2367406892,-118.494405052,"(34.2367406892, -118.494405052)","16615 W CALAHAN ST, 91343",2
Bulky Items,34.2366056829,-118.400234817,"(34.2366056829, -118.400234817)","9201 N KEWEN AVE, 91352",2
Bulky Items,34.2365865489,-118.473745319,"(34.2365865489, -118.473745319)","9130 N AQUEDUCT AVE, 91343",2
Graffiti,34.0116872571,-118.260884234,"(34.0116872571, -118.260884234)","3503 S MCKINLEY AVE, 90011",2
Graffiti,34.012434939,-118.265105389,"(34.012434939, -118.265105389)","3708 S AVALON BLVD, 90011",2
Graffiti,34.0125859774,-118.265105315,"(34.0125859774, -118.265105315)","3700 S AVALON BLVD, 90011",2
Graffiti,34.0129014191,-118.27386644,"(34.0129014191, -118.27386644)","3800 S MAIN ST, 90037",2
Graffiti,34.0133814484,-118.268707322,"(34.0133814484, -118.268707322)","3690 S TRINITY ST, 90011",2
Graffiti,34.01355378,-118.280425285,"(34.01355378, -118.280425285)","400 W 39TH ST, 90037",2
Graffiti,34.0139101412,-118.265482026,"(34.0139101412, -118.265482026)","3515 S AVALON BLVD, 90011",2
Bulky Items,34.2344075994,-118.436314243,"(34.2344075994, -118.436314243)","13906 W OSBORNE ST, 91331",2
Bulky Items,34.2343102216,-118.453459415,"(34.2343102216, -118.453459415)","9040 N CEDROS AVE, 91402",2
Graffiti,34.0141698611,-118.265102742,"(34.0141698611, -118.265102742)","3500 S AVALON BLVD, 90011",2
Graffiti,34.0149691102,-118.251606269,"(34.0149691102, -118.251606269)","HOOPER AVE AT 28TH ST, 90011",2
Graffiti,34.0151042185,-118.260809904,"(34.0151042185, -118.260809904)","3205 S GRIFFITH AVE, 90011",2
Graffiti,34.0157177468,-118.33659215,"(34.0157177468, -118.33659215)","3856 S VICTORIA AVE, 90008",2
Bulky Items,34.2329242676,-118.399227188,"(34.2329242676, -118.399227188)","9009 N HADDON AVE, 91352",2
Graffiti,34.0159846735,-118.336508403,"(34.0159846735, -118.336508403)","3846 S VICTORIA AVE, 90008",2
Bulky Items,34.2328263606,-118.451554599,"(34.2328263606, -118.451554599)","8938 N TOBIAS AVE, 91402",2
Graffiti,34.0160127416,-118.335502487,"(34.0160127416, -118.335502487)","3843 S CRENSHAW BLVD, 90008",2
Bulky Items,34.2577158114,-118.509565351,"(34.2577158114, -118.509565351)","17243 W DEVONSHIRE ST, 91325",2
Graffiti,33.9745973901,-118.257134204,"(33.9745973901, -118.257134204)","1016 E FLORENCE AVE, 90001",2
Graffiti,34.0221280374,-118.205758665,"(34.0221280374, -118.205758665)","3341 E 8TH ST, 90023",2
Graffiti,33.8220963069,-118.299424533,"(33.8220963069, -118.299424533)","1300 W 225TH ST, 90501",2
Graffiti,33.793690564,-118.307727073,"(33.793690564, -118.307727073)","1700 W 254TH ST, 90717",2
Graffiti,33.7937469028,-118.307445802,"(33.7937469028, -118.307445802)","25400 S WESTERN AVE, 90710",2
Graffiti,33.7938383284,-118.294129718,"(33.7938383284, -118.294129718)","1039 W 254TH ST, 90710",2
Graffiti,33.7938439344,-118.295645802,"(33.7938439344, -118.295645802)","1083 W 254TH ST, 90710",2
Graffiti,33.7939809414,-118.280417464,"(33.7939809414, -118.280417464)","1400 W Q ST, 90744",2
Graffiti,33.7945818754,-118.300997111,"(33.7945818754, -118.300997111)","25304 S BELLE PORTE AVE, 90710",2
Graffiti,33.7946419579,-118.304396529,"(33.7946419579, -118.304396529)","1600 W 253RD ST, 90710",2
Graffiti,33.7949636591,-118.275044541,"(33.7949636591, -118.275044541)","1602 N WILMINGTON BLVD, 90744",2
Electronic Waste,34.0458260296,-118.367168989,"(34.0458260296, -118.367168989)","1653 S ORANGE GROVE AVE, 90019",2
Graffiti,33.7977828383,-118.307430183,"(33.7977828383, -118.307430183)","25000 S WESTERN AVE, 90710",2
Graffiti,33.8156851008,-118.308693282,"(33.8156851008, -118.308693282)","23200 S WESTERN AVE, 90501",2
Graffiti,33.8177197365,-118.308706285,"(33.8177197365, -118.308706285)","22910 S WESTERN AVE, 90501",2
Graffiti,33.8200784777,-118.30788401,"(33.8200784777, -118.30788401)","1648 W 227TH ST, 90501",2
Graffiti,33.8618888537,-118.290598238,"(33.8618888537, -118.290598238)","1000 W 186TH ST, 90248",2
Bulky Items,34.2584722286,-118.420001082,"(34.2584722286, -118.420001082)","10336 N TELFAIR AVE, 91331",2
Graffiti,33.87148833,-118.281882384,"(33.87148833, -118.281882384)","17601 S FIGUEROA ST, 90248",2
Graffiti,33.8814989684,-118.289379893,"(33.8814989684, -118.289379893)","802 W GARDENA BLVD, 90247",2
Graffiti,33.893766294,-118.283364381,"(33.893766294, -118.283364381)","15191 S FIGUEROA ST, 90248",2
Graffiti,33.8968653964,-118.291510611,"(33.8968653964, -118.291510611)","14900 S VERMONT AVE, 90247",2
Bulky Items,34.3257528828,-118.482983971,"(34.3257528828, -118.482983971)","15959 W FILBERT ST, 91342",2
Bulky Items,34.3185054732,-118.473471211,"(34.3185054732, -118.473471211)","13655 N WOODCOCK AVE, 91342",2
Bulky Items,34.31760851,-118.472817701,"(34.31760851, -118.472817701)","15674 N OLDEN ST, 91342",2
Bulky Items,34.3037599644,-118.42787796,"(34.3037599644, -118.42787796)","13532 W LAZARD ST, 91340",2
Graffiti,33.9190817677,-118.283185564,"(33.9190817677, -118.283185564)","12501 S FIGUEROA ST, 90061",2
Bulky Items,34.3024224929,-118.426439274,"(34.3024224929, -118.426439274)","12787 N ADELPHIA AVE, 91340",2
Bulky Items,34.3022784596,-118.427739152,"(34.3022784596, -118.427739152)","12777 N BROMONT AVE, 91340",2
Graffiti,33.9296642758,-118.291408703,"(33.9296642758, -118.291408703)","11510 S VERMONT AVE, 90044",2
Bulky Items,34.2997597128,-118.472478282,"(34.2997597128, -118.472478282)","15660 W ROSALES ST, 91342",2
Graffiti,33.7927334512,-118.282010412,"(33.7927334512, -118.282010412)","1500 N FIGUEROA ST, 90744",2
Graffiti,33.791236473,-118.256454649,"(33.791236473, -118.256454649)","1371 N EUBANK AVE, 90744",2
Graffiti,33.7908511944,-118.275229702,"(33.7908511944, -118.275229702)","1413 N WILMINGTON BLVD, 90744",2
Graffiti,33.7905978894,-118.270333921,"(33.7905978894, -118.270333921)","614 W PACIFIC COAST HWY, 90744",2
Graffiti,33.7107749143,-118.298525484,"(33.7107749143, -118.298525484)","ROXBURY ST AT PASEO DEL MAR, 90731",2
Graffiti,33.72678616,-118.288185888,"(33.72678616, -118.288185888)","1901 S PACIFIC AVE, 90731",2
Graffiti,33.7268264586,-118.287805898,"(33.7268264586, -118.287805898)","1902 S PACIFIC AVE, 90731",2
Graffiti,33.7303506766,-118.288160582,"(33.7303506766, -118.288160582)","1505 S PACIFIC AVE, 90731",2
Graffiti,33.7304348622,-118.292205291,"(33.7304348622, -118.292205291)","1502 S GAFFEY ST, 90731",2
Graffiti,33.7329417398,-118.288137623,"(33.7329417398, -118.288137623)","1221 S PACIFIC AVE, 90731",2
Graffiti,33.7331403328,-118.294450849,"(33.7331403328, -118.294450849)","1200 S CABRILLO AVE, 90731",2
Graffiti,33.7336328897,-118.287804466,"(33.7336328897, -118.287804466)","1130 S PACIFIC AVE, 90731",2
Graffiti,33.7388505808,-118.29022982,"(33.7388505808, -118.29022982)","600 W 6TH ST, 90731",2
Graffiti,33.7393680947,-118.288124982,"(33.7393680947, -118.288124982)","505 S PACIFIC AVE, 90731",2
Graffiti,33.7434335182,-118.30656248,"(33.7434335182, -118.30656248)","1400 W 1ST ST, 90732",2
Graffiti,33.7585519258,-118.292709359,"(33.7585519258, -118.292709359)","1511 N GAFFEY ST, 90731",2
Graffiti,33.7635480703,-118.290257867,"(33.7635480703, -118.290257867)","501 W WESTMONT DR, 90731",2
Graffiti,33.772386357,-118.265444748,"(33.772386357, -118.265444748)","326 W C ST, 90744",2
Graffiti,33.7728946927,-118.261011224,"(33.7728946927, -118.261011224)","123 E C ST, 90744",2
Graffiti,33.7820635625,-118.263799464,"(33.7820635625, -118.263799464)","930 N MARINE AVE, 90744",2
Electronic Waste,34.1642040257,-118.605642827,"(34.1642040257, -118.605642827)","5182 N TOPANGA CANYON BLVD, 91364",2
Graffiti,33.7842447868,-118.273814344,"(33.7842447868, -118.273814344)","916 W DENNI ST, 90744",2
Graffiti,33.7867415961,-118.264114938,"(33.7867415961, -118.264114938)","135 W L ST, 90744",2
Graffiti,33.7870250767,-118.253264332,"(33.7870250767, -118.253264332)","1165 N MCFARLAND AVE, 90744",2
Graffiti,33.787532599,-118.261528401,"(33.787532599, -118.261528401)","1235 N BROAD AVE, 90744",2
Graffiti,33.7877502972,-118.280902958,"(33.7877502972, -118.280902958)","1300 N FIGUEROA ST, 90744",2
Graffiti,33.7883836204,-118.241826333,"(33.7883836204, -118.241826333)","1214 N ALAMEDA ST, 90744",2
Graffiti,33.7891925857,-118.307839091,"(33.7891925857, -118.307839091)","25801 S WESTERN AVE, 90717",2
Graffiti,33.7892846738,-118.304136712,"(33.7892846738, -118.304136712)","1544 W PACIFIC COAST HWY, 90710",2
Graffiti,33.789587623,-118.301613872,"(33.789587623, -118.301613872)","1401 W PACIFIC COAST HWY, 90710",2
Graffiti,33.79014424,-118.304429586,"(33.79014424, -118.304429586)","25731 S PRESIDENT AVE, 90710",2
Bulky Items,34.2995463974,-118.452518081,"(34.2995463974, -118.452518081)","14701 W ASTORIA ST, 91342",2
Graffiti,33.9379392695,-118.243697376,"(33.9379392695, -118.243697376)","1669 E 108TH ST, 90059",2
Bulky Items,34.2960696587,-118.446698909,"(34.2960696587, -118.446698909)","14373 W BEAVER ST, 91342",2
Graffiti,33.959932198,-118.267002707,"(33.959932198, -118.267002707)","440 E MANCHESTER AVE, 90003",2
Graffiti,33.9599915505,-118.257702687,"(33.9599915505, -118.257702687)","1000 E MANCHESTER AVE, 90001",2
Bulky Items,34.2651788,-118.445869287,"(34.2651788, -118.445869287)","14300 W GERMAIN ST, 91345",2
Graffiti,33.9602567038,-118.2564203,"(33.9602567038, -118.2564203)","1101 E MANCHESTER AVE, 90001",2
Bulky Items,34.2645675783,-118.511291861,"(34.2645675783, -118.511291861)","17302 W CHATSWORTH ST, 91344",2
Graffiti,33.9608770867,-118.256636769,"(33.9608770867, -118.256636769)","8503 S CENTRAL AVE, 90001",2
Graffiti,33.9614261415,-118.278209924,"(33.9614261415, -118.278209924)","8504 S BROADWAY, 90003",2
Graffiti,33.9623494698,-118.27844194,"(33.9623494698, -118.27844194)","8431 S BROADWAY, 90003",2
Graffiti,33.9627860075,-118.273802898,"(33.9627860075, -118.273802898)","8400 S MAIN ST, 90003",2
Graffiti,33.9630472818,-118.27813614,"(33.9630472818, -118.27813614)","8400 S BROADWAY, 90003",2
Graffiti,33.9631575488,-118.274052264,"(33.9631575488, -118.274052264)","100 W 84TH ST, 90003",2
Bulky Items,34.2632907308,-118.517409253,"(34.2632907308, -118.517409253)","10572 N SHOSHONE AVE, 91344",2
Graffiti,33.9641264613,-118.278213271,"(33.9641264613, -118.278213271)","8300 S BROADWAY, 90003",2
Graffiti,33.9641551252,-118.287671924,"(33.9641551252, -118.287671924)","814 W 82ND ST, 90044",2
Bulky Items,34.263109179,-118.481733369,"(34.263109179, -118.481733369)","10607 N MONTGOMERY AVE, 91344",2
Bulky Items,34.2629756364,-118.499338485,"(34.2629756364, -118.499338485)","16830 W KINGSBURY ST, 91344",2
Graffiti,33.9651870862,-118.273764152,"(33.9651870862, -118.273764152)","8200 S MAIN ST, 90003",2
Bulky Items,34.2622515526,-118.507307405,"(34.2622515526, -118.507307405)","17150 W GERMAIN ST, 91344",2
Graffiti,33.9695866838,-118.273833161,"(33.9695866838, -118.273833161)","7700 S MAIN ST, 90003",2
Graffiti,33.9696577615,-118.262845137,"(33.9696577615, -118.262845137)","7668 S STANFORD AVE, 90001",2
Bulky Items,34.2610638753,-118.517098386,"(34.2610638753, -118.517098386)","17546 W SAN JOSE ST, 91344",2
Graffiti,33.9700216519,-118.26973672,"(33.9700216519, -118.26973672)","7665 S SAN PEDRO ST, 90003",2
Bulky Items,34.2603016388,-118.439848241,"(34.2603016388, -118.439848241)","10445 N SHARP AVE, 91331",2
Graffiti,33.9714208085,-118.265555331,"(33.9714208085, -118.265555331)","451 E 76TH ST, 90003",2
Graffiti,33.9714420521,-118.270046361,"(33.9714420521, -118.270046361)","249 E 76TH ST, 90003",2
Graffiti,33.9745019145,-118.258783923,"(33.9745019145, -118.258783923)","860 E FLORENCE AVE, 90001",2
Bulky Items,34.2589746219,-118.457560582,"(34.2589746219, -118.457560582)","14928 W HIAWATHA ST, 91345",2
Graffiti,33.9745604736,-118.260614604,"(33.9745604736, -118.260614604)","800 E FLORENCE AVE, 90001",2
Bulky Items,34.2656838858,-118.41925661,"(34.2656838858, -118.41925661)","13163 W CARL ST, 91331",2
Bulky Items,34.2687905106,-118.42829852,"(34.2687905106, -118.42829852)","10937 N EL DORADO AVE, 91331",2
Bulky Items,34.2957473634,-118.455925465,"(34.2957473634, -118.455925465)","14920 W ASTORIA ST, 91342",2
Graffiti,33.9526271511,-118.300364802,"(33.9526271511, -118.300364802)","1400 W 92ND ST, 90047",2
Bulky Items,34.2935121617,-118.464308435,"(34.2935121617, -118.464308435)","12239 N BROOKMONT AVE, 91342",2
Bulky Items,34.2926605729,-118.448823595,"(34.2926605729, -118.448823595)","12225 N HILLSDALE AVE, 91342",2
Bulky Items,34.2868874662,-118.417808978,"(34.2868874662, -118.417808978)","11913 N CHADRON AVE, 91340",2
Bulky Items,34.284170534,-118.457122491,"(34.284170534, -118.457122491)","11740 N RINCON AVE, 91342",2
Bulky Items,34.28288386,-118.424235523,"(34.28288386, -118.424235523)","13356 W CORCORAN ST, 91340",2
Bulky Items,34.2814203802,-118.463005285,"(34.2814203802, -118.463005285)","15155 W MISSION HILLS ROAD, 91345",2
Graffiti,33.9423227319,-118.243472681,"(33.9423227319, -118.243472681)","10350 S GRANDEE AVE, 90002",2
Bulky Items,34.2809760814,-118.564253741,"(34.2809760814, -118.564253741)","11578 N MARIPOSA BAY LANE, 91326",2
Bulky Items,34.2800147449,-118.427608852,"(34.2800147449, -118.427608852)","11532 N LEHIGH AVE, 91340",2
Graffiti,33.9426559278,-118.243450751,"(33.9426559278, -118.243450751)","10330 S GRANDEE AVE, 90002",2
Graffiti,33.9428225258,-118.243439786,"(33.9428225258, -118.243439786)","10320 S GRANDEE AVE, 90002",2
Graffiti,33.9429938554,-118.229604201,"(33.9429938554, -118.229604201)","2500 E 103RD ST, 90002",2
Graffiti,33.9431862006,-118.229602859,"(33.9431862006, -118.229602859)","2501 E 103RD ST, 90002",2
Bulky Items,34.2782321858,-118.424107268,"(34.2782321858, -118.424107268)","13348 W DESMOND ST, 91331",2
Bulky Items,34.277194755,-118.413929343,"(34.277194755, -118.413929343)","12900 W FILMORE ST, 91331",2
Bulky Items,34.2770098469,-118.409243024,"(34.2770098469, -118.409243024)","11382 N BORDEN AVE, 91331",2
Bulky Items,34.277002357,-118.397532738,"(34.277002357, -118.397532738)","12001 W FOOTHILL BLVD, 91342",2
Graffiti,33.9455344166,-118.243615053,"(33.9455344166, -118.243615053)","10001 S GRANDEE AVE, 90002",2
Graffiti,33.9465521071,-118.246406156,"(33.9465521071, -118.246406156)","9909 S COMPTON AVE, 90002",2
Bulky Items,34.2740077769,-118.433795962,"(34.2740077769, -118.433795962)","11238 N EL DORADO AVE, 91331",2
Bulky Items,34.2738726152,-118.480994265,"(34.2738726152, -118.480994265)","11205 N GAYNOR AVE, 91344",2
Bulky Items,34.2732528574,-118.399470837,"(34.2732528574, -118.399470837)","11180 N DRONFIELD AVE, 91331",2
Graffiti,33.9482615748,-118.240548091,"(33.9482615748, -118.240548091)","1803 E 97TH ST, 90002",2
Bulky Items,34.2714857221,-118.410692936,"(34.2714857221, -118.410692936)","11070 N DE HAVEN AVE, 91331",2
Bulky Items,34.2707369416,-118.48013514,"(34.2707369416, -118.48013514)","11026 N GAYNOR AVE, 91344",2
Bulky Items,34.2697587885,-118.444185433,"(34.2697587885, -118.444185433)","10969 N LAUREL CANYON BLVD, 91340",2
Bulky Items,34.2693233634,-118.496003258,"(34.2693233634, -118.496003258)","16713 W CELTIC ST, 91344",2
Bulky Items,34.227147064,-118.461030038,"(34.227147064, -118.461030038)","8630 N NOBLE AVE, 91343",2
Graffiti,34.0221938911,-118.26075116,"(34.0221938911, -118.26075116)","2502 S SAN PEDRO ST, 90011",2
Graffiti,34.0541597427,-118.276630534,"(34.0541597427, -118.276630534)","1926 W 8TH ST, 90057",2
Graffiti,34.0436988767,-118.209467547,"(34.0436988767, -118.209467547)","2401 E 1ST ST, 90033",2
Graffiti,34.0413135,-118.246471496,"(34.0413135, -118.246471496)","647 S SAN PEDRO ST, 90014",2
Graffiti,34.0413827994,-118.214207479,"(34.0413827994, -118.214207479)","2200 E 4TH ST, 90033",2
Graffiti,34.0423085547,-118.253030043,"(34.0423085547, -118.253030043)","116 E 8TH ST, 90014",2
Graffiti,34.0423557801,-118.252585582,"(34.0423557801, -118.252585582)","115 E 8TH ST, 90014",2
Graffiti,34.0425835409,-118.208894421,"(34.0425835409, -118.208894421)","116 S MATHEWS ST, 90033",2
Graffiti,34.042721252,-118.252916092,"(34.042721252, -118.252916092)","760 S MAIN ST, 90014",2
Graffiti,34.0427709513,-118.22727762,"(34.0427709513, -118.22727762)","1301 E ARTEMUS ST, 90033",2
Graffiti,34.0431938057,-118.208310623,"(34.0431938057, -118.208310623)","2501 E 1ST ST, 90033",2
Bulky Items,34.1959832749,-118.577395727,"(34.1959832749, -118.577395727)","6915 N FULLBRIGHT AVE, 91306",2
Bulky Items,34.1959583574,-118.57423298,"(34.1959583574, -118.57423298)","6914 N KEOKUK AVE, 91306",2
Graffiti,34.0433349479,-118.275010891,"(34.0433349479, -118.275010891)","1310 S VALENCIA ST, 90015",2
Graffiti,34.043347255,-118.308942474,"(34.043347255, -118.308942474)","1618 S WESTERN AVE, 90006",2
Graffiti,34.0436602712,-118.275191143,"(34.0436602712, -118.275191143)","1500 W PICO BLVD, 90015",2
Graffiti,34.0437565198,-118.239515719,"(34.0437565198, -118.239515719)","709 E 4TH ST, 90013",2
Bulky Items,34.2041651615,-118.429003649,"(34.2041651615, -118.429003649)","7348 N VENTURA CANYON AVE, 91405",2
Bulky Items,34.194899482,-118.480888494,"(34.194899482, -118.480888494)","15940 W HARTLAND ST, 91406",2
Bulky Items,34.1948527085,-118.400450462,"(34.1948527085, -118.400450462)","12246 W HARTLAND ST, 91605",2
Graffiti,34.0449437623,-118.204020482,"(34.0449437623, -118.204020482)","2700 E CESAR E CHAVEZ AVE, 90033",2
Bulky Items,34.1939529071,-118.560619026,"(34.1939529071, -118.560619026)","19615 W VANOWEN ST, 91335",2
Bulky Items,34.1937746126,-118.437335374,"(34.1937746126, -118.437335374)","13956 W VANOWEN ST, 91405",2
Bulky Items,34.1934165462,-118.654668784,"(34.1934165462, -118.654668784)","6720 N NEDDY AVE, 91307",2
Bulky Items,34.1928183826,-118.550511555,"(34.1928183826, -118.550511555)","19134 W WELBY WAY, 91335",2
Bulky Items,34.1923707172,-118.439862396,"(34.1923707172, -118.439862396)","6710 N HAZELTINE AVE, 91405",2
Bulky Items,34.1923385227,-118.530708916,"(34.1923385227, -118.530708916)","6706 N NESTLE AVE, 91335",2
Graffiti,34.046431924,-118.308910122,"(34.046431924, -118.308910122)","1330 S WESTERN AVE, 90006",2
Graffiti,34.0464565722,-118.308910214,"(34.0464565722, -118.308910214)","1328 S WESTERN AVE, 90006",2
Bulky Items,34.1922484963,-118.462898748,"(34.1922484963, -118.462898748)","15127 W LEMAY ST, 91405",2
Graffiti,34.0465728905,-118.239333809,"(34.0465728905, -118.239333809)","222 S CENTRAL AVE, 90012",2
Graffiti,34.0412075257,-118.215990717,"(34.0412075257, -118.215990717)","438 S ST LOUIS ST, 90033",2
Graffiti,34.0408490189,-118.25786217,"(34.0408490189, -118.25786217)","1001 S BROADWAY, 90015",2
Graffiti,34.0405079625,-118.213676514,"(34.0405079625, -118.213676514)","425 S BREED ST, 90033",2
Graffiti,34.04048317,-118.259269258,"(34.04048317, -118.259269258)","1038 S HILL ST, 90015",2
Graffiti,34.0377666667,-118.199345676,"(34.0377666667, -118.199345676)","150 S FRESNO ST, 90063",2
Graffiti,34.0378782753,-118.257832046,"(34.0378782753, -118.257832046)","1125 S LOS ANGELES ST, 90015",2
Graffiti,34.0378953089,-118.259468965,"(34.0378953089, -118.259468965)","1159 S MAIN ST, 90015",2
